Date,Open,High,Low,Close,Volume
2010-01-04,67.59,68.33,66.53,67.1,1511500
2010-01-05,67.24,68.2,66.45,68.12,2173700
2010-01-06,68.23,68.94,68.03,68.44,1814900
2010-01-07,68.26,69.39,67.71,68.74,1329100
2010-01-08,68.26,68.64,67.09,67.85,1021900
2010-01-11,68.14,68.72,67.69,68.17,974400
2010-01-12,67.71,68.09,66.71,67.49,1391700
2010-01-13,67.61,68.74,67.3,68.6,1384200
2010-01-14,68.43,68.78,67.8,68.31,967100
2010-01-15,68.19,68.45,67.61,68.09,1421900
2010-01-19,68.26,69.62,67.84,69.53,1721700
2010-01-20,69.02,69.19,68.33,69.07,1591300
2010-01-21,68.88,69.3,65.58,65.84,2598500
2010-01-22,65.52,66.52,63.94,64.28,2289400
2010-01-25,65.25,65.57,63.59,65.1,1560700
2010-01-26,64.78,65.94,64.23,64.72,1436900
2010-01-27,64.26,65.44,63.35,65.07,2375600
2010-01-28,65.75,65.93,64.69,65.39,1440400
2010-01-29,65.81,66.25,64.23,64.87,1783500
2010-02-01,65.71,66.88,65.04,66.87,1639500
2010-02-02,67.71,68.01,66.56,67.8,2092100
2010-02-03,67.59,67.6,66.2,66.5,1869400
2010-02-04,65.97,66.12,63.38,63.44,2384600
2010-02-05,63.64,64.96,62.39,64.53,1997400
2010-02-08,64.65,65.14,62.74,62.9,1455600
2010-02-09,63.65,63.81,62.22,62.81,1713800
2010-02-10,62.72,63.28,61.5,62.49,1567700
2010-02-11,62.4,63.03,61.82,62.72,1197000
2010-02-12,62.08,63.47,61.78,63.4,1355600
2010-02-16,64,65.15,63.61,65.03,1698200
2010-02-17,65.23,65.68,64.92,65.39,1083500
2010-02-18,65.11,66.62,64.7,66.35,1184300
2010-02-19,65.91,66.77,65.38,66.57,1294400
2010-02-22,66.54,67.49,66.54,67.03,1311200
2010-02-23,66.7,67,65.68,65.95,1525700
2010-02-24,65.92,66.73,65.72,66.71,1598000
2010-02-25,65.93,67.49,65.62,67.42,1380100
2010-02-26,67.42,68.75,67.25,67.93,1842200
2010-03-01,68.24,68.74,67.84,68.28,1261400
2010-03-02,68.72,68.94,68.41,68.62,1173500
2010-03-03,68.78,69,68.32,68.67,905100
2010-03-04,68.72,69.31,68.5,69.17,1056800
2010-03-05,69.66,71.26,69.34,71.14,1322600
2010-03-08,71.07,72.76,71.07,72.58,1341400
2010-03-09,72.23,73.76,71.92,72.49,1590100
2010-03-10,72.76,73.7,72.26,73.46,1209600
2010-03-11,73.03,73.76,72.75,73.72,1139300
2010-03-12,73.91,74.57,73.55,74,1259400
2010-03-15,73.86,74.33,72.94,74.06,1157600
2010-03-16,74.15,75.93,74.04,75.69,1194700
2010-03-17,76.07,77.35,75.86,77.14,1353200
2010-03-18,77.01,77.73,76.64,76.74,1433900
2010-03-19,75.89,77.6,75.88,75.89,1896000
2010-03-22,75.04,76.52,75.04,76.26,1348000
2010-03-23,76.26,76.47,75.33,76.03,1053300
2010-03-24,75.91,76.96,75.81,76.15,1046000
2010-03-25,76.76,78.22,76.62,76.73,1353700
2010-03-26,77.2,77.2,75.69,76.19,1192300
2010-03-29,75.63,76.25,75.43,76.25,901500
2010-03-30,76.13,76.78,75.93,76.24,791200
2010-03-31,75.69,76.18,75.18,75.44,998800
2010-04-01,75.85,75.95,74.87,75.47,867300
2010-04-05,75.76,77.79,75.52,77.79,971500
2010-04-06,77.47,79.61,76.98,79.41,1309000
2010-04-07,79.37,79.52,77,77.24,1242000
2010-04-08,76.86,77.14,76.56,76.95,1122200
2010-04-09,77.13,78.43,76.95,78.35,1022300
2010-04-12,78.34,78.46,77.26,77.45,1231700
2010-04-13,77.38,80.28,77.22,79.97,1152100
2010-04-14,80.68,80.71,79.59,80.13,952400
2010-04-15,79.84,80.24,77.95,78.04,1230100
2010-04-16,77.96,78.49,75.52,75.59,1753700
2010-04-19,75.15,76.61,74.87,76.09,922100
2010-04-20,76.63,77.01,75.2,77,1110100
2010-04-21,76.93,78.41,76.59,77.94,1113500
2010-04-22,77.17,79.77,76.65,79.37,1264500
2010-04-23,79.53,81,79.04,80.11,1567800
2010-04-26,80.12,81.49,79.74,80.69,1314900
2010-04-27,79.96,80.41,78.1,78.12,2652700
2010-04-28,78.95,79.45,77.67,78.8,1629500
2010-04-29,79.48,83.42,79.41,83.39,2198800
2010-04-30,83.01,83.3,78.75,78.86,1811600
2010-05-03,79.87,82.34,79.42,81.51,1942400
2010-05-04,80.52,81.58,79.97,81.13,2726500
2010-05-05,79.67,81.87,78.95,80.72,2138200
2010-05-06,80.01,80.77,73.81,78.03,3534500
2010-05-07,78.31,79.56,75.38,76.09,2984100
2010-05-10,80.19,80.77,78.67,80.73,2647600
2010-05-11,79.64,82.48,79.27,81.16,1804800
2010-05-12,81.17,81.86,80.4,81.73,1799500
2010-05-13,81.37,82.33,80.65,80.76,1273700
2010-05-14,79.79,80.27,77.37,78.2,2042500
2010-05-17,78.71,79.84,76.04,78.45,1628900
2010-05-18,79.45,79.97,76.21,76.57,1737700
2010-05-19,76.18,77.86,74.18,76.05,1869400
2010-05-20,74.36,75.11,72.67,72.72,2579000
2010-05-21,71.31,75.6,71.31,75.5,2679900
2010-05-24,75.62,75.95,73.61,73.63,1332300
2010-05-25,71.69,74.89,70.94,74.83,2491100
2010-05-26,75.67,76.72,73.52,73.84,1769200
2010-05-27,75.55,78.23,74.9,78.12,1833500
2010-05-28,77.9,78.24,76.19,76.68,1752700
2010-06-01,76.15,77.75,75.67,75.91,1714800
2010-06-02,76.31,76.46,74.44,76.18,2739500
2010-06-03,76.53,76.55,75.04,75.66,1913700
2010-06-04,73.6,74.76,71.52,71.81,2811500
2010-06-07,72.34,73.95,71.84,72.12,1998500
2010-06-08,72.27,74.05,70.91,73.8,1986700
2010-06-09,74.46,76.45,74.18,74.62,2039300
2010-06-10,75.8,78.47,75.35,78.19,2181700
2010-06-11,77.16,79.1,77.14,79.02,1541000
2010-06-14,79.81,80.52,78.45,79.26,1852500
2010-06-15,79.75,81.23,79.04,81.08,1655900
2010-06-16,80.49,81.12,79.87,80.45,1384700
2010-06-17,80.6,80.79,79.54,79.97,1635000
2010-06-18,80.25,80.42,79.66,80.09,1613900
2010-06-21,81.08,81.8,79.22,79.39,1286700
2010-06-22,79.72,79.77,76.27,76.36,1758200
2010-06-23,76.5,77.51,75.42,76.53,1348900
2010-06-24,76.05,76.36,74.12,74.24,1656200
2010-06-25,74.78,76.99,74.37,76.74,1671100
2010-06-28,76.21,76.44,74.49,74.65,1242200
2010-06-29,73.6,73.93,71.82,72.34,2258700
2010-06-30,72.06,73.49,71.07,71.34,1630200
2010-07-01,71.56,71.93,69.84,71.25,1592600
2010-07-02,71.6,71.85,69.5,69.7,1242000
2010-07-06,71.27,72.08,68.47,69.08,2404800
2010-07-07,69.42,72.84,69.08,72.77,2130000
2010-07-08,73.7,74.37,72.33,73.85,1553400
2010-07-09,73.89,75.29,73.68,75.23,1261600
2010-07-12,75.17,75.75,74.15,75.51,866800
2010-07-13,76.53,77.66,76.07,77.38,1355700
2010-07-14,76.58,77.62,75.93,77.01,964000
2010-07-15,77.15,77.5,75.35,77.31,953700
2010-07-16,76.41,76.95,74.03,74.71,1791200
2010-07-19,74.75,76.68,73.93,76.25,1497700
2010-07-20,75,78.04,74.68,77.97,1828300
2010-07-21,78.37,78.5,75.74,76.08,1351800
2010-07-22,77.13,79.78,76.53,79.14,1709800
2010-07-23,78.84,80.1,77.62,79.97,1399400
2010-07-26,80.14,81.86,79.46,81.75,1161900
2010-07-27,82,82.5,80.37,81.63,1371200
2010-07-28,81.26,82.56,80.86,81.54,1227700
2010-07-29,82.18,82.18,80.27,81.1,1557100
2010-07-30,80.14,82.36,79.94,81.9,1631400
2010-08-02,83.76,85.66,82.99,85.08,2529600
2010-08-03,84.72,84.72,83.18,84.11,1732800
2010-08-04,84.25,85.92,84,85.65,1650600
2010-08-05,84.99,85.7,84.48,84.89,1201900
2010-08-06,84.46,84.89,83.26,84.73,890100
2010-08-09,85.04,86.08,84.45,85.87,959800
2010-08-10,85.35,85.61,83.79,84.59,1115200
2010-08-11,83.2,84.16,82.34,82.86,1387600
2010-08-12,81.45,82.86,81.28,81.32,1300400
2010-08-13,81.1,82,80.99,81.02,1280800
2010-08-16,80.57,81.61,80,81.04,976800
2010-08-17,81.78,84.38,81.37,83.65,1426900
2010-08-18,83.78,84,82.72,83.17,1149000
2010-08-19,82.74,82.83,80.53,81.24,1522800
2010-08-20,80.53,81.45,80.28,81.23,815300
2010-08-23,81.57,82.36,81.42,81.53,1024400
2010-08-24,80.98,80.98,79.64,79.94,1524200
2010-08-25,79.44,81.73,79.21,81.39,950700
2010-08-26,81.88,82.06,80.48,80.65,1288000
2010-08-27,81.34,82.21,79.38,81.72,1343700
2010-08-30,81.28,82.17,81.03,81.06,879900
2010-08-31,81,81.93,80.42,81.4,1189500
2010-09-01,82.8,84.79,82.19,84.47,1622800
2010-09-02,84.65,86.54,84.61,86.42,1922200
2010-09-03,87.54,88.37,86.67,87.85,1508900
2010-09-07,87.09,87.57,86.45,86.52,992300
2010-09-08,85.89,87.04,85.86,86.8,1094200
2010-09-09,88.15,88.16,84.97,85.1,1458400
2010-09-10,85.41,86.1,84.71,85.2,1251500
2010-09-13,85.89,86.32,85.49,86.26,1188400
2010-09-14,85.87,86.89,85.31,86.4,858600
2010-09-15,86.05,87.55,85.51,87.5,871500
2010-09-16,87.19,87.42,86.33,86.77,615900
2010-09-17,87.06,87.37,86.41,87.1,873800
2010-09-20,87.67,89.25,87.25,88.88,1141200
2010-09-21,88.01,89.26,87.9,88.01,1561400
2010-09-22,87.78,88.24,86.07,86.54,1368900
2010-09-23,85.5,85.92,83.7,83.98,1690400
2010-09-24,85,86.03,84.83,85.78,1389700
2010-09-27,85.73,85.84,84.46,85.03,892500
2010-09-28,84.95,85.21,83.23,84.96,1228100
2010-09-29,84.69,84.81,83.12,83.48,1078500
2010-09-30,83.95,84.95,82.63,83.12,1829400
2010-10-01,83.9,83.99,82.71,83.64,1213500
2010-10-04,83.57,84.03,82.9,83.57,1006500
2010-10-05,84.47,85.21,83.62,85.08,1298000
2010-10-06,84.7,85,84.05,84.81,974100
2010-10-07,85.2,85.68,84.61,84.99,704800
2010-10-08,85.04,85.18,84.2,84.86,1018500
2010-10-11,84.86,85.41,84.63,85.07,635600
2010-10-12,84.72,85.99,84.36,85.85,797800
2010-10-13,86.35,87.54,86.02,86.83,1258100
2010-10-14,86.5,87.34,86.27,87.17,1019600
2010-10-15,87.6,87.99,86.62,86.96,940000
2010-10-18,86.53,88.46,86.2,88.45,1436200
2010-10-19,87.5,88.99,87.11,87.81,1583200
2010-10-20,88.16,90.88,87.96,89.89,1674500
2010-10-21,90.11,91.23,89.47,90.14,873300
2010-10-22,90.21,91.04,89.56,90.5,881500
2010-10-25,91.18,91.45,90.48,90.73,853800
2010-10-26,90.19,90.23,89.18,89.87,1022900
2010-10-27,88.62,89.23,86.69,87.34,1888500
